,Fecha,Caudal [m3/s]
4080,1984-08-02,10.12
4081,1984-08-03,6.02
4082,1984-08-04,12.06
4083,1984-08-05,6.46
4084,1984-08-06,6.02
4085,1984-08-07,5.6
4086,1984-08-08,5.2
4087,1984-08-09,5.6
4088,1984-08-10,15.99
4089,1984-08-11,18.29
4090,1984-08-12,13.35
4091,1984-08-13,6.66
4092,1984-08-14,6.56
4093,1984-08-15,6.26
4094,1984-08-16,6.25
4095,1984-08-17,9.24
4096,1984-08-18,7.41
4097,1984-08-19,6.25
4098,1984-08-20,10.71
4099,1984-08-21,11.9
4100,1984-08-22,8.81
4101,1984-08-23,8.38
4102,1984-08-24,11.6
4103,1984-08-25,7.17
4104,1984-08-26,10.93
4105,1984-08-27,6.27
4106,1984-08-28,6.07
4107,1984-08-29,5.75
4108,1984-08-30,5.55
4109,1984-08-31,5.4
4110,1984-09-01,5.35
4111,1984-09-02,5.1
4112,1984-09-03,12.27
4113,1984-09-04,14.83
4114,1984-09-05,8.16
4115,1984-09-06,11.58
4116,1984-09-07,11.97
4117,1984-09-08,16.07
4118,1984-09-09,12.64
4119,1984-09-10,9.23
4120,1984-09-11,7.61
4121,1984-09-12,7.18
4122,1984-09-13,16.83
4123,1984-09-14,14.12
4124,1984-09-15,7.67
4125,1984-09-16,7.12
4126,1984-09-17,13.04
4127,1984-09-18,8.01
4128,1984-09-19,10.95
4129,1984-09-20,11.13
4130,1984-09-21,20.3
4131,1984-09-22,12.46
4132,1984-09-23,11.37
4133,1984-09-24,9.63
4134,1984-09-25,9.9
4135,1984-09-26,7.7
4136,1984-09-27,7.36
4137,1984-09-28,6.93
4138,1984-09-29,8.16
4139,1984-09-30,12.38
4140,1984-10-01,13.73
4141,1984-10-02,9.5
4142,1984-10-03,7.78
4143,1984-10-04,8.16
4144,1984-10-05,15.5
4145,1984-10-06,9.5
4146,1984-10-07,7.56
4147,1984-10-08,12.2
4148,1984-10-09,8.68
4149,1984-10-10,10.1
4150,1984-10-11,7.78
4151,1984-10-12,6.9
4152,1984-10-13,12.5
4153,1984-10-14,9.28
4154,1984-10-15,10.4
4155,1984-10-16,7.78
4156,1984-10-17,11.6
4157,1984-10-18,21.75
4158,1984-10-19,9.5
4159,1984-10-20,7.56
4160,1984-10-21,8.68
4161,1984-10-22,7.56
4162,1984-10-23,7.12
4163,1984-10-24,8.84
4164,1984-10-25,11.0
4165,1984-10-26,7.34
4166,1984-10-27,9.58
4167,1984-10-28,8.6
4168,1984-10-29,14.6
4169,1984-10-30,8.6
4170,1984-10-31,14.0
4171,1984-11-01,7.34
4172,1984-11-02,12.5
4173,1984-11-03,9.5
4174,1984-11-04,8.9
4175,1984-11-05,13.1
4176,1984-11-06,11.3
4177,1984-11-07,19.3
4178,1984-11-08,17.97
4179,1984-11-09,16.65
4180,1984-11-10,13.67
4181,1984-11-11,21.41
4182,1984-11-12,17.65
4183,1984-11-13,14.28
4184,1984-11-14,13.75
4185,1984-11-15,13.97
4186,1984-11-16,12.36
4187,1984-11-17,13.02
4188,1984-11-18,12.82
4189,1984-11-19,20.65
4190,1984-11-20,16.56
4191,1984-11-21,18.49
4192,1984-11-22,13.3
4193,1984-11-23,9.8
4194,1984-11-24,7.78
4195,1984-11-25,10.4
4196,1984-11-26,9.2
4197,1984-11-27,8.6
4198,1984-11-28,7.34
4199,1984-11-29,6.46
4200,1984-11-30,6.02
4201,1984-12-01,5.6
4202,1984-12-02,5.4
4203,1984-12-03,5.0
4204,1984-12-04,4.6
4205,1984-12-05,6.24
4206,1984-12-06,5.8
4207,1984-12-07,5.8
4208,1984-12-08,5.4
4209,1984-12-09,5.4
4210,1984-12-10,6.46
4211,1984-12-11,7.34
4212,1984-12-12,5.8
4213,1984-12-13,5.6
4214,1984-12-14,5.2
4215,1984-12-15,6.46
4216,1984-12-16,6.24
4217,1984-12-17,5.8
4218,1984-12-18,5.6
4219,1984-12-19,5.2
4220,1984-12-20,5.8
4221,1984-12-21,5.6
4222,1984-12-22,14.0
4223,1984-12-23,7.78
4224,1984-12-24,8.9
4225,1984-12-25,10.1
4226,1984-12-26,8.3
4227,1984-12-27,8.0
4228,1984-12-28,7.78
4229,1984-12-29,10.1
4230,1984-12-30,7.78
4231,1984-12-31,7.56
4232,1985-01-01,13.1
4233,1985-01-02,8.6
4234,1985-01-03,7.78
4235,1985-01-04,8.9
4236,1985-01-05,8.0
4237,1985-01-06,7.78
4238,1985-01-07,7.56
4239,1985-01-08,7.12
4240,1985-01-09,6.9
4241,1985-01-10,6.02
4242,1985-01-11,5.6
4243,1985-01-12,5.0
4244,1985-01-13,4.6
4245,1985-01-14,3.8
4246,1985-01-15,3.62
4247,1985-01-16,3.35
4248,1985-01-17,3.26
4249,1985-01-18,3.26
4250,1985-01-19,3.26
4251,1985-01-20,3.26
4252,1985-01-21,3.26
4253,1985-01-22,3.08
4254,1985-01-23,3.08
4255,1985-01-24,3.08
4256,1985-01-25,3.08
4257,1985-01-26,3.08
4258,1985-01-27,3.08
4259,1985-01-28,3.08
4260,1985-01-29,3.08
4261,1985-01-30,3.08
4262,1985-01-31,3.08
4263,1985-02-01,3.08
4264,1985-02-02,2.99
4265,1985-02-03,2.9
4266,1985-02-04,2.9
4267,1985-02-05,2.72
4268,1985-02-06,2.72
4269,1985-02-07,2.72
4270,1985-02-08,2.72
4271,1985-02-09,3.08
4272,1985-02-10,5.6
4273,1985-02-11,7.34
4274,1985-02-12,5.6
4275,1985-02-13,3.62
4276,1985-02-14,3.26
4277,1985-02-15,3.08
4278,1985-02-16,3.62
4279,1985-02-17,3.62
4280,1985-02-18,3.44
4281,1985-02-19,3.08
4282,1985-02-20,3.08
4283,1985-02-21,3.08
4284,1985-02-22,2.81
4285,1985-02-23,2.66
4286,1985-02-24,2.54
4287,1985-02-25,5.04
4288,1985-02-26,4.31
4289,1985-02-27,2.98
4290,1985-02-28,3.34
4291,1985-03-01,4.92
4292,1985-03-02,7.09
4293,1985-03-03,8.55
4294,1985-03-04,10.12
4295,1985-03-05,3.8
4296,1985-03-06,3.58
4297,1985-03-07,3.62
4298,1985-03-08,3.17
4299,1985-03-09,3.05
4300,1985-03-10,2.91
4301,1985-03-11,4.74
4302,1985-03-12,2.99
4303,1985-03-13,2.81
4304,1985-03-14,3.08
4305,1985-03-15,2.9
4306,1985-03-16,2.72
4307,1985-03-17,2.72
4308,1985-03-18,2.72
4309,1985-03-19,2.54
4310,1985-03-20,2.54
4311,1985-03-21,2.36
4312,1985-03-22,2.36
4313,1985-03-23,2.36
4314,1985-03-24,2.36
4315,1985-03-25,2.36
4316,1985-03-26,3.26
4317,1985-03-27,2.9
4318,1985-03-28,2.72
4319,1985-03-29,4.6
4320,1985-03-30,4.2
4321,1985-03-31,4.0
4322,1985-04-01,3.8
4323,1985-04-02,6.02
4324,1985-04-03,5.6
4325,1985-04-04,5.2
4326,1985-04-05,4.6
4327,1985-04-06,4.6
4328,1985-04-07,3.62
4329,1985-04-08,3.44
4330,1985-04-09,3.08
4331,1985-04-10,3.08
4332,1985-04-11,3.08
4333,1985-04-12,2.72
4334,1985-04-13,2.72
4335,1985-04-14,4.2
4336,1985-04-15,3.26
4337,1985-04-16,3.08
4338,1985-04-17,3.08
4339,1985-04-18,3.62
4340,1985-04-19,3.26
4341,1985-04-20,3.08
4342,1985-04-21,3.26
4343,1985-04-22,3.44
4344,1985-04-23,3.26
4345,1985-04-24,3.08
4346,1985-04-25,3.62
4347,1985-04-26,3.44
4348,1985-04-27,4.2
4349,1985-04-28,3.62
4350,1985-04-29,3.44
4351,1985-04-30,4.4
4352,1985-05-01,7.27
4353,1985-05-02,6.13
4354,1985-05-03,5.4
4355,1985-05-04,5.5
4356,1985-05-05,14.15
4357,1985-05-06,6.13
4358,1985-05-07,6.24
4359,1985-05-08,8.75
4360,1985-05-09,8.17
4361,1985-05-10,7.36
4362,1985-05-11,20.06
4363,1985-05-12,11.59
4364,1985-05-13,7.25
4365,1985-05-14,5.83
4366,1985-05-15,9.05
4367,1985-05-16,6.66
4368,1985-05-17,7.5
4369,1985-05-18,11.65
4370,1985-05-19,7.75
4371,1985-05-20,5.29
4372,1985-05-21,4.87
4373,1985-05-22,4.85
4374,1985-05-23,6.17
4375,1985-05-24,8.0
4376,1985-05-25,8.09
4377,1985-05-26,11.38
4378,1985-05-27,4.95
4379,1985-05-28,5.35
4380,1985-05-29,4.49
4381,1985-05-30,4.2
4382,1985-05-31,4.08
4383,1985-06-01,5.49
4384,1985-06-02,6.22
4385,1985-06-03,4.36
4386,1985-06-04,6.62
4387,1985-06-05,6.79
4388,1985-06-06,6.85
4389,1985-06-07,5.02
4390,1985-06-08,4.35
4391,1985-06-09,4.12
4392,1985-06-10,3.8
4393,1985-06-11,3.77
4394,1985-06-12,3.62
4395,1985-06-13,3.44
4396,1985-06-14,3.44
4397,1985-06-15,3.44
4398,1985-06-16,3.44
4399,1985-06-17,3.26
4400,1985-06-18,3.08
4401,1985-06-19,3.08
4402,1985-06-20,3.08
4403,1985-06-21,3.08
4404,1985-06-22,3.08
4405,1985-06-23,3.08
4406,1985-06-24,2.9
4407,1985-06-25,2.9
4408,1985-06-26,2.72
4409,1985-06-27,2.72
4410,1985-06-28,3.26
4411,1985-06-29,3.08
4412,1985-06-30,3.08
4413,1985-07-01,2.99
4414,1985-07-02,2.9
4415,1985-07-03,2.9
4416,1985-07-04,2.72
4417,1985-07-05,2.72
4418,1985-07-06,3.26
4419,1985-07-07,3.08
4420,1985-07-08,3.08
4421,1985-07-09,3.08
4422,1985-07-10,2.9
4423,1985-07-11,2.9
4424,1985-07-12,2.84
4425,1985-07-13,2.72
4426,1985-07-14,2.69
4427,1985-07-15,2.63
4428,1985-07-16,2.51
4429,1985-07-17,2.38
4430,1985-07-18,3.53
4431,1985-07-19,7.23
4432,1985-07-20,3.82
4433,1985-07-21,4.8
4434,1985-07-22,5.89
4435,1985-07-23,3.42
4436,1985-07-24,3.19
4437,1985-07-25,8.48
4438,1985-07-26,5.62
4439,1985-07-27,6.36
4440,1985-07-28,3.76
4441,1985-07-29,7.04
4442,1985-07-30,8.58
4443,1985-07-31,12.0
4444,1985-08-01,7.95
4445,1985-08-02,5.43
4446,1985-08-03,4.65
4447,1985-08-04,4.3
4448,1985-08-05,7.27
4449,1985-08-06,7.18
4450,1985-08-07,9.45
4451,1985-08-08,14.58
4452,1985-08-09,9.8
4453,1985-08-10,14.93
4454,1985-08-11,6.88
4455,1985-08-12,5.77
4456,1985-08-13,5.35
4457,1985-08-14,5.81
4458,1985-08-15,11.28
4459,1985-08-16,10.73
4460,1985-08-17,10.89
4461,1985-08-18,17.31
4462,1985-08-19,9.99
4463,1985-08-20,9.48
4464,1985-08-21,9.86
4465,1985-08-22,7.4
4466,1985-08-23,6.22
4467,1985-08-24,5.84
4468,1985-08-25,10.79
4469,1985-08-26,14.64
4470,1985-08-27,14.38
4471,1985-08-28,7.27
4472,1985-08-29,8.25
4473,1985-08-30,14.51
4474,1985-08-31,7.5
4475,1985-09-01,14.77
4476,1985-09-02,24.01
4477,1985-09-03,9.15
4478,1985-09-04,8.45
4479,1985-09-05,7.7
4480,1985-09-06,9.7
4481,1985-09-07,8.85
4482,1985-09-08,11.54
4483,1985-09-09,12.04
4484,1985-09-10,8.42
4485,1985-09-11,10.66
4486,1985-09-12,12.45
4487,1985-09-13,9.82
4488,1985-09-14,7.67
4489,1985-09-15,10.34
4490,1985-09-16,8.49
4491,1985-09-17,8.25
4492,1985-09-18,7.21
4493,1985-09-19,9.19
4494,1985-09-20,8.5
4495,1985-09-21,8.64
4496,1985-09-22,16.72
4497,1985-09-23,8.25
4498,1985-09-24,7.58
4499,1985-09-25,8.45
4500,1985-09-26,14.27
4501,1985-09-27,10.53
4502,1985-09-28,9.11
4503,1985-09-29,9.35
4504,1985-09-30,7.17
4505,1985-10-01,7.12
4506,1985-10-02,7.01
4507,1985-10-03,7.37
4508,1985-10-04,6.35
4509,1985-10-05,6.29
4510,1985-10-06,5.91
4511,1985-10-07,5.97
4512,1985-10-08,6.6
4513,1985-10-09,8.05
4514,1985-10-10,6.73
4515,1985-10-11,9.07
4516,1985-10-12,6.58
4517,1985-10-13,6.66
4518,1985-10-14,6.58
4519,1985-10-15,8.43
4520,1985-10-16,7.97
4521,1985-10-17,7.81
4522,1985-10-18,8.81
4523,1985-10-19,11.67
4524,1985-10-20,10.41
4525,1985-10-21,6.94
4526,1985-10-22,7.63
4527,1985-10-23,9.74
4528,1985-10-24,16.1
4529,1985-10-25,8.09
4530,1985-10-26,11.09
4531,1985-10-27,7.01
4532,1985-10-28,7.31
4533,1985-10-29,9.44
4534,1985-10-30,14.71
4535,1985-10-31,9.13
4536,1985-11-01,6.63
4537,1985-11-02,7.07
4538,1985-11-03,7.75
4539,1985-11-04,6.57
4540,1985-11-05,6.41
4541,1985-11-06,6.79
4542,1985-11-07,8.26
4543,1985-11-08,15.83
4544,1985-11-09,6.68
4545,1985-11-10,6.24
4546,1985-11-11,6.35
4547,1985-11-12,5.96
4548,1985-11-13,7.16
4549,1985-11-14,7.03
4550,1985-11-15,7.04
4551,1985-11-16,14.96
4552,1985-11-17,7.67
4553,1985-11-18,6.56
4554,1985-11-19,6.08
4555,1985-11-20,6.17
4556,1985-11-21,6.19
4557,1985-11-22,6.87
4558,1985-11-23,6.27
4559,1985-11-24,8.84
4560,1985-11-25,6.61
4561,1985-11-26,5.75
4562,1985-11-27,5.5
4563,1985-11-28,5.71
4564,1985-11-29,6.21
4565,1985-11-30,9.18
4566,1985-12-01,12.32
4567,1985-12-02,7.27
4568,1985-12-03,6.45
4569,1985-12-04,7.42
4570,1985-12-05,10.23
4571,1985-12-06,9.66
4572,1985-12-07,6.87
4573,1985-12-08,8.81
4574,1985-12-09,6.35
4575,1985-12-10,5.86
4576,1985-12-11,5.65
4577,1985-12-12,5.4
4578,1985-12-13,5.33
4579,1985-12-14,5.13
4580,1985-12-15,5.0
4581,1985-12-16,4.93
4582,1985-12-17,4.72
4583,1985-12-18,4.67
4584,1985-12-19,4.6
4585,1985-12-20,4.6
4586,1985-12-21,4.56
4587,1985-12-22,4.52
4588,1985-12-23,4.32
4589,1985-12-24,4.3
4590,1985-12-25,4.2
4591,1985-12-26,4.13
4592,1985-12-27,4.13
4593,1985-12-28,4.15
4594,1985-12-29,3.96
4595,1985-12-30,3.96
4596,1985-12-31,3.9
4597,1986-01-01,3.9
4598,1986-01-02,3.89
4599,1986-01-03,4.05
4600,1986-01-04,4.15
4601,1986-01-05,3.8
4602,1986-01-06,3.71
4603,1986-01-07,3.8
4604,1986-01-08,3.94
4605,1986-01-09,3.85
4606,1986-01-10,4.25
4607,1986-01-11,4.61
4608,1986-01-12,6.45
4609,1986-01-13,4.45
4610,1986-01-14,3.95
4611,1986-01-15,4.19
4612,1986-01-16,3.89
